d1,c1,d2,c2,d3,c3,cluster
4.0,0.023,5.0,0.016,71.0,0.0,2
4.0,0.024,5.0,0.02,71.0,0.0,2
4.0,0.024,5.0,0.02,71.0,0.0,2
3.0,0.116,4.0,0.001,5.0,0.0027,1
3.0,0.115,4.0,0.0011,5.0,0.0028,1
3.0,0.11,4.0,0.0013,5.0,0.0025,1
3.0,0.0076,4.0,0.0054,5.0,0.011,1
29.0,0.0093,31.0,0.0055,71.0,0.0,2
29.0,0.0063,31.0,0.0055,71.0,0.0,2
29.0,0.009,31.0,0.0058,71.0,0.0,2
4.0,0.0014,5.0,0.0029,71.0,0.0,2
4.0,0.0014,5.0,0.0029,71.0,0.0,2
4.0,0.0012,5.0,0.003,71.0,0.0,2
4.0,0.0012,5.0,0.003,71.0,0.0,2
4.0,0.0013,5.0,0.0032,71.0,0.0,2
4.0,0.0013,5.0,0.0032,71.0,0.0,2
3.0,0.05,4.0,0.13,71.0,0.0,2
3.0,0.05,4.0,0.13,71.0,0.0,2
3.0,0.011,4.0,0.0056,5.0,0.017,1
3.0,0.011,4.0,0.0056,5.0,0.017,1
39.0,0.55,71.0,0.0,71.0,0.0,2
39.0,0.55,71.0,0.0,71.0,0.0,2
3.0,0.0086,4.0,0.0165,5.0,0.0303,1
3.0,0.0086,4.0,0.0165,5.0,0.0303,1
3.0,0.0157,4.0,0.037,5.0,0.012,1
3.0,0.0157,4.0,0.037,5.0,0.012,1
3.0,0.016,11.0,0.037,5.0,0.012,1
3.0,0.016,11.0,0.037,5.0,0.012,1
3.0,0.02,4.0,0.0215,5.0,0.021,1
3.0,0.021,4.0,0.021,5.0,0.021,1
3.0,0.0185,4.0,0.0215,5.0,0.0216,1
3.0,0.018,4.0,0.022,5.0,0.021,1
3.0,0.0175,4.0,0.022,5.0,0.02,1
3.0,0.017,4.0,0.0218,5.0,0.02,1
3.0,0.0178,4.0,0.022,5.0,0.0208,1
3.0,0.029,4.0,0.064,5.0,0.0091,1
3.0,0.029,4.0,0.061,5.0,0.008,1
3.0,0.028,4.0,0.06,5.0,0.008,1
14.0,0.029,20.0,0.028,71.0,0.0,2
14.0,0.029,20.0,0.028,71.0,0.0,2
16.0,0.0006,29.0,0.026,71.0,0.0,2
16.0,0.0007,29.0,0.0266,71.0,0.0,2
16.0,0.0007,29.0,0.0266,71.0,0.0,2
4.0,0.0077,5.0,0.0176,71.0,0.0,2
4.0,0.0075,5.0,0.0172,71.0,0.0,2
4.0,0.0075,5.0,0.0172,71.0,0.0,2
4.0,0.0295,5.0,0.0025,71.0,0.0,2
33.0,0.0066,55.0,0.0046,71.0,0.0,2
33.0,0.0066,55.0,0.0046,71.0,0.0,2
33.0,0.0065,55.0,0.0046,71.0,0.0,2
33.0,0.0065,55.0,0.0046,71.0,0.0,2
33.0,0.0065,55.0,0.0046,71.0,0.0,2
33.0,0.0065,55.0,0.0046,71.0,0.0,2
3.0,0.0175,4.0,0.022,5.0,0.021,1
4.0,0.0198,5.0,0.0021,71.0,0.0,2
4.0,0.02,5.0,0.002,71.0,0.0,2
4.0,0.021,5.0,0.0022,71.0,0.0,2
3.0,0.077,4.0,0.0005,5.0,0.0021,1
3.0,0.077,4.0,0.0006,5.0,0.0021,1
4.0,0.021,5.0,0.0043,71.0,0.0,2
4.0,0.02,5.0,0.0035,71.0,0.0,2
4.0,0.023,5.0,0.0046,71.0,0.0,2
14.0,0.0062,16.0,0.006,29.0,0.00168,1
14.0,0.0062,16.0,0.006,29.0,0.00168,1
14.0,0.0065,16.0,0.005,29.0,0.0166,1
14.0,0.0065,16.0,0.005,29.0,0.0166,1
3.0,0.018,4.0,0.012,5.0,0.005,1
3.0,0.017,4.0,0.012,5.0,0.0047,1
3.0,0.016,4.0,0.011,5.0,0.0044,1
3.0,0.018,4.0,0.012,5.0,0.0049,1
3.0,0.0158,4.0,0.0093,5.0,0.0039,1
3.0,0.032,4.0,0.0253,5.0,0.017,1
3.0,0.032,4.0,0.0266,5.0,0.0172,1
16.0,0.0033,29.0,0.0284,71.0,0.0,2
3.0,0.0004,4.0,0.0265,5.0,0.002,1
3.0,0.021,4.0,0.025,5.0,0.021,1
3.0,0.0246,4.0,0.029,5.0,0.024,1
3.0,0.025,4.0,0.029,5.0,0.0245,1
3.0,0.031,4.0,0.034,5.0,0.03,1
3.0,0.0285,4.0,0.033,5.0,0.0275,1
3.0,0.0378,4.0,0.041,5.0,0.035,1
3.0,0.0378,4.0,0.041,5.0,0.035,1
3.0,0.038,4.0,0.04,5.0,0.035,1
3.0,0.038,4.0,0.04,5.0,0.035,1
3.0,0.039,4.0,0.042,5.0,0.0385,1
3.0,0.039,4.0,0.042,5.0,0.0385,1
3.0,0.038,4.0,0.039,5.0,0.036,1
3.0,0.038,4.0,0.039,5.0,0.036,1
3.0,0.0386,4.0,0.042,5.0,0.0381,1
3.0,0.0386,4.0,0.042,5.0,0.0381,1
3.0,0.038,4.0,0.0424,5.0,0.0375,1
3.0,0.038,4.0,0.0424,5.0,0.0375,1
3.0,0.0389,4.0,0.0425,5.0,0.0384,1
3.0,0.038,4.0,0.0435,5.0,0.039,1
3.0,0.0385,4.0,0.0425,5.0,0.0387,1
3.0,0.0395,4.0,0.042,5.0,0.0389,1
3.0,0.0396,4.0,0.0425,5.0,0.039,1
3.0,0.0393,4.0,0.0438,5.0,0.0389,1
3.0,0.0392,4.0,0.0439,5.0,0.0389,1
3.0,0.0393,4.0,0.0439,5.0,0.039,1
3.0,0.0395,4.0,0.044,5.0,0.039,1
3.0,0.0397,4.0,0.0442,5.0,0.039,1
3.0,0.041,4.0,0.0443,5.0,0.0386,1
3.0,0.0405,4.0,0.044,5.0,0.0386,1
3.0,0.041,4.0,0.0448,5.0,0.039,1
7.0,0.48,48.0,2.8,35.0,0.6,2
7.0,0.4,48.0,2.95,35.0,0.48,2
29.0,0.01,16.0,0.0007,71.0,0.0,2
29.0,0.01,16.0,0.0007,71.0,0.0,2
29.0,0.012,16.0,0.0007,71.0,0.0,2
29.0,0.015,16.0,0.0008,71.0,0.0,2
29.0,0.012,16.0,0.0007,71.0,0.0,2
29.0,0.01,16.0,0.0007,71.0,0.0,2
29.0,0.011,16.0,0.0007,71.0,0.0,2
29.0,0.0099,16.0,0.0006,71.0,0.0,2
29.0,0.01,71.0,0.0,71.0,0.0,2
29.0,0.0105,71.0,0.0,71.0,0.0,2
29.0,0.0108,71.0,0.0,71.0,0.0,2
29.0,0.01,71.0,0.0,71.0,0.0,2
29.0,0.011,16.0,0.0007,71.0,0.0,2
29.0,0.011,16.0,0.0007,71.0,0.0,2
29.0,0.012,71.0,0.0,71.0,0.0,2
29.0,0.0115,71.0,0.0,71.0,0.0,2
29.0,0.012,16.0,0.0007,71.0,0.0,2
29.0,0.013,71.0,0.0,71.0,0.0,2
29.0,0.012,16.0,0.0007,71.0,0.0,2
29.0,0.0118,16.0,0.0005,71.0,0.0,2
29.0,0.011,16.0,0.0005,71.0,0.0,2
29.0,0.01,16.0,0.0005,71.0,0.0,2
29.0,0.01,16.0,0.0004,71.0,0.0,2
29.0,0.0098,16.0,0.0005,71.0,0.0,2
29.0,0.0098,16.0,0.0003,71.0,0.0,2
29.0,0.0098,16.0,0.0004,71.0,0.0,2
29.0,0.01,33.0,0.014,16.0,0.0005,1
4.0,0.0077,5.0,0.0176,71.0,0.0,2
4.0,0.0077,5.0,0.0183,71.0,0.0,2
4.0,0.007,5.0,0.0185,71.0,0.0,2
4.0,0.004,5.0,0.03,71.0,0.0,2
66.0,0.02,71.0,0.0,71.0,0.0,2
4.0,0.0058,5.0,0.025,71.0,0.0,2
4.0,0.0075,5.0,0.023,71.0,0.0,2
4.0,0.008,5.0,0.03,71.0,0.0,2
3.0,0.035,4.0,0.045,71.0,0.0,2
3.0,0.04,4.0,0.04,71.0,0.0,2
3.0,0.035,4.0,0.047,71.0,0.0,2
3.0,0.037,4.0,0.047,71.0,0.0,2
3.0,0.034,4.0,0.044,71.0,0.0,2
3.0,0.0343,4.0,0.0442,71.0,0.0,2
3.0,0.03,4.0,0.04,71.0,0.0,2
3.0,0.0297,4.0,0.0396,71.0,0.0,2
3.0,0.016,4.0,0.018,71.0,0.0,2
3.0,0.017,4.0,0.016,71.0,0.0,2
3.0,0.019,4.0,0.0163,71.0,0.0,2
3.0,0.0175,4.0,0.015,71.0,0.0,2
3.0,0.02,4.0,0.0164,71.0,0.0,2
3.0,0.0196,4.0,0.0165,71.0,0.0,2
3.0,0.018,4.0,0.015,71.0,0.0,2
3.0,0.0185,4.0,0.0166,71.0,0.0,2
3.0,0.019,4.0,0.0163,71.0,0.0,2
3.0,0.0012,4.0,0.07,5.0,0.0125,1
3.0,0.0007,4.0,0.076,5.0,0.015,1
3.0,0.0007,4.0,0.079,5.0,0.014,1
3.0,0.0007,4.0,0.077,5.0,0.0138,1
16.0,0.0024,29.0,0.022,71.0,0.0,2
16.0,0.0025,29.0,0.02,71.0,0.0,2
16.0,0.0022,29.0,0.021,71.0,0.0,2
16.0,0.002,29.0,0.019,71.0,0.0,2
16.0,0.0019,29.0,0.0187,71.0,0.0,2
16.0,0.0021,29.0,0.02,71.0,0.0,2
16.0,0.0018,29.0,0.0187,71.0,0.0,2
16.0,0.0019,29.0,0.0197,71.0,0.0,2
3.0,0.0177,4.0,0.014,5.0,0.0103,1
3.0,0.018,4.0,0.0162,5.0,0.0123,1
3.0,0.0195,4.0,0.016,5.0,0.0115,1
3.0,0.021,4.0,0.018,5.0,0.0123,1
3.0,0.023,4.0,0.021,5.0,0.014,1
3.0,0.0235,4.0,0.023,5.0,0.0143,1
3.0,0.043,4.0,0.04,5.0,0.025,1
3.0,0.043,4.0,0.042,5.0,0.0252,1
3.0,0.0438,4.0,0.042,5.0,0.026,1
3.0,0.043,4.0,0.0418,5.0,0.024,1
3.0,0.043,4.0,0.041,5.0,0.025,1
3.0,0.0435,4.0,0.038,5.0,0.024,1
3.0,0.044,4.0,0.041,5.0,0.0245,1
3.0,0.044,4.0,0.0418,5.0,0.024,1
3.0,0.044,4.0,0.0416,5.0,0.0238,1
3.0,0.046,4.0,0.042,5.0,0.023,1
3.0,0.0463,4.0,0.0422,5.0,0.0228,1
3.0,0.044,4.0,0.042,5.0,0.0245,1
3.0,0.043,4.0,0.041,5.0,0.0245,1
3.0,0.043,4.0,0.042,5.0,0.024,1
3.0,0.0425,4.0,0.043,5.0,0.024,1
3.0,0.043,4.0,0.0425,5.0,0.0235,1
3.0,0.045,4.0,0.043,5.0,0.023,1
3.0,0.045,4.0,0.0428,5.0,0.023,1
3.0,0.047,4.0,0.043,5.0,0.022,1
3.0,0.043,4.0,0.04,5.0,0.026,1
3.0,0.047,4.0,0.039,5.0,0.024,1
3.0,0.045,4.0,0.039,5.0,0.025,1
3.0,0.045,4.0,0.04,5.0,0.0245,1
3.0,0.045,4.0,0.04,5.0,0.0245,1
3.0,0.044,4.0,0.0388,5.0,0.025,1
3.0,0.044,4.0,0.0388,5.0,0.025,1
3.0,0.045,4.0,0.0418,5.0,0.0248,1
3.0,0.0442,4.0,0.042,5.0,0.025,1
3.0,0.042,4.0,0.0428,5.0,0.025,1
3.0,0.0428,4.0,0.043,5.0,0.025,1
3.0,0.044,4.0,0.042,5.0,0.025,1
3.0,0.045,4.0,0.0406,5.0,0.0247,1
3.0,0.006,4.0,0.015,5.0,0.01,1
3.0,0.0061,4.0,0.0145,5.0,0.011,1
3.0,0.006,4.0,0.0145,5.0,0.013,1
3.0,0.006,4.0,0.0145,5.0,0.015,1
3.0,0.0061,4.0,0.015,5.0,0.014,1
3.0,0.006,4.0,0.0146,5.0,0.0143,1
3.0,0.006,4.0,0.015,5.0,0.012,1
3.0,0.0063,4.0,0.0155,5.0,0.0123,1
3.0,0.006,4.0,0.0155,5.0,0.0123,1
3.0,0.0058,4.0,0.0157,5.0,0.0125,1
3.0,0.0061,4.0,0.0157,5.0,0.0123,1
3.0,0.0062,4.0,0.016,5.0,0.0123,1
3.0,0.0063,4.0,0.0157,5.0,0.0123,1
3.0,0.011,4.0,0.0163,5.0,0.0124,1
3.0,0.01,4.0,0.016,5.0,0.0125,1
39.0,1.0,71.0,0.0,71.0,0.0,2
39.0,0.85,71.0,0.0,71.0,0.0,2
39.0,1.4,71.0,0.0,71.0,0.0,2
39.0,1.9,71.0,0.0,71.0,0.0,2
39.0,2.0,71.0,0.0,71.0,0.0,2
39.0,1.6,71.0,0.0,71.0,0.0,2
39.0,1.5,71.0,0.0,71.0,0.0,2
3.0,0.0255,4.0,0.029,5.0,0.028,1
3.0,0.025,4.0,0.028,5.0,0.027,1
3.0,0.026,4.0,0.03,5.0,0.029,1
3.0,0.027,4.0,0.03,5.0,0.03,1
3.0,0.029,4.0,0.035,5.0,0.03,1
3.0,0.026,4.0,0.033,5.0,0.028,1
3.0,0.022,4.0,0.035,5.0,0.028,1
3.0,0.024,4.0,0.028,5.0,0.026,1
3.0,0.023,4.0,0.028,5.0,0.027,1
3.0,0.025,4.0,0.027,5.0,0.026,1
3.0,0.025,4.0,0.025,5.0,0.0125,1
3.0,0.062,4.0,0.0566,5.0,0.0285,1
3.0,0.0625,4.0,0.0566,5.0,0.0283,1
3.0,0.0626,4.0,0.0572,5.0,0.0288,1
3.0,0.063,4.0,0.057,5.0,0.029,1
3.0,0.065,4.0,0.057,5.0,0.03,1
3.0,0.067,4.0,0.057,5.0,0.03,1
3.0,0.068,4.0,0.058,5.0,0.03,1
3.0,0.07,4.0,0.06,5.0,0.03,1
3.0,0.066,4.0,0.058,5.0,0.03,1
3.0,0.068,4.0,0.06,5.0,0.03,1
16.0,0.0016,55.0,0.045,31.0,0.008,2
16.0,0.0015,55.0,0.0425,71.0,0.0,2
16.0,0.0016,55.0,0.042,71.0,0.0,2
16.0,0.0012,55.0,0.0417,71.0,0.0,2
16.0,0.001,55.0,0.0413,31.0,0.0078,2
16.0,0.0009,55.0,0.0415,31.0,0.0079,2
16.0,0.0009,55.0,0.042,31.0,0.0077,2
16.0,0.0008,55.0,0.041,31.0,0.0077,2
16.0,0.0009,55.0,0.042,71.0,0.0,2
16.0,0.001,55.0,0.0415,31.0,0.008,2
16.0,0.001,55.0,0.042,71.0,0.0,2
16.0,0.001,55.0,0.0418,71.0,0.0,2
16.0,0.001,55.0,0.041,31.0,0.0075,2
16.0,0.0011,55.0,0.04,31.0,0.0072,2
39.0,0.85,71.0,0.0,71.0,0.0,2
39.0,0.8,71.0,0.0,71.0,0.0,2
39.0,0.93,71.0,0.0,71.0,0.0,2
39.0,1.0,71.0,0.0,71.0,0.0,2
39.0,1.08,71.0,0.0,71.0,0.0,2
39.0,1.1,71.0,0.0,71.0,0.0,2
39.0,0.9,71.0,0.0,71.0,0.0,2
39.0,1.1,71.0,0.0,71.0,0.0,2
39.0,1.0,71.0,0.0,71.0,0.0,2
4.0,0.092,5.0,0.015,71.0,0.0,2
3.0,0.01,4.0,0.088,5.0,0.015,1
3.0,0.011,4.0,0.08,5.0,0.013,1
3.0,0.009,4.0,0.09,5.0,0.018,1
3.0,0.008,4.0,0.092,5.0,0.02,1
3.0,0.0049,4.0,0.12,5.0,0.023,1
3.0,0.0048,4.0,0.116,5.0,0.022,1
3.0,0.0049,4.0,0.1,5.0,0.0225,1
3.0,0.0045,4.0,0.112,5.0,0.021,1
3.0,0.0095,4.0,0.02,5.0,0.02,1
3.0,0.01,4.0,0.02,5.0,0.019,1
3.0,0.011,4.0,0.019,5.0,0.018,1
3.0,0.012,4.0,0.02,5.0,0.018,1
3.0,0.029,4.0,0.014,5.0,0.0034,1
3.0,0.028,4.0,0.014,5.0,0.0036,1
3.0,0.029,4.0,0.015,5.0,0.0038,1
3.0,0.029,4.0,0.0146,5.0,0.0038,1
3.0,0.03,4.0,0.0142,5.0,0.004,1
17.0,0.03,23.0,0.065,31.0,0.03,1
4.0,0.03,71.0,0.0,71.0,0.0,2
4.0,0.035,71.0,0.0,71.0,0.0,2
4.0,0.04,71.0,0.0,71.0,0.0,2
16.0,0.005,29.0,0.038,71.0,0.0,2
16.0,0.005,29.0,0.04,71.0,0.0,2
16.0,0.0055,29.0,0.035,71.0,0.0,2
16.0,0.006,29.0,0.032,71.0,0.0,2
3.0,0.0076,4.0,0.0054,5.0,0.011,1
39.0,0.24,71.0,0.0,71.0,0.0,2
39.0,0.23,71.0,0.0,71.0,0.0,2
