d1,c1,d2,c2,d3,c3,cluster
44.0,2.8,48.0,0.328,64.0,1.01,1
44.0,2.83,48.0,0.326,64.0,1.02,1
44.0,2.26,48.0,0.283,64.0,0.82,1
44.0,2.78,48.0,0.3,64.0,1.0,1
44.0,2.78,48.0,0.323,64.0,1.02,1
44.0,2.777,48.0,0.32,64.0,1.0,1
44.0,2.2,48.0,0.283,64.0,0.8,1
44.0,2.72,48.0,0.32,64.0,0.98,1
44.0,2.17,48.0,0.256,64.0,0.784,1
44.0,2.2,48.0,0.3,64.0,0.955,1
44.0,2.73,48.0,0.333,64.0,0.963,1
44.0,2.65,48.0,0.34,64.0,1.0,1
44.0,2.0,48.0,0.32,64.0,0.88,1
44.0,2.56,48.0,0.34,64.0,0.975,1
44.0,2.6,48.0,0.343,64.0,1.0,1
44.0,2.26,48.0,0.283,64.0,0.82,1
44.0,2.26,48.0,0.283,64.0,0.82,1
44.0,2.7,48.0,0.343,64.0,1.0,1
44.0,2.71,48.0,0.345,64.0,0.98,1
44.0,2.68,48.0,0.344,64.0,1.0,1
44.0,2.68,48.0,0.34,64.0,1.0,1
44.0,2.7,48.0,0.344,64.0,1.05,1
44.0,2.7,48.0,0.342,64.0,1.08,1
44.0,2.73,48.0,0.35,64.0,1.05,1
44.0,2.75,48.0,0.355,64.0,1.03,1
44.0,2.8,48.0,0.35,64.0,1.0,1
44.0,2.76,48.0,0.36,64.0,1.0,1
44.0,2.72,48.0,0.346,64.0,1.06,1
44.0,2.7,48.0,0.34,64.0,1.1,1
44.0,2.68,48.0,0.337,64.0,1.08,1
44.0,2.71,48.0,0.35,64.0,1.1,1
44.0,2.7,48.0,0.355,64.0,1.08,1
44.0,2.275,48.0,0.29,64.0,0.7912,1
16.0,0.064,7.0,1.495,64.0,0.905,2
16.0,0.06,7.0,1.58,64.0,1.1,2
16.0,0.064,7.0,1.78,64.0,1.03,2
16.0,0.062,7.0,1.8,64.0,1.03,2
16.0,0.06,7.0,1.8,64.0,1.03,2
16.0,0.058,7.0,1.8,64.0,1.03,2
16.0,0.057,7.0,1.8,64.0,1.03,2
16.0,0.054,7.0,1.82,64.0,1.05,2
16.0,0.052,7.0,1.825,64.0,1.06,2
16.0,0.052,7.0,1.83,64.0,1.07,2
16.0,0.052,7.0,1.825,64.0,1.07,2
16.0,0.052,7.0,1.83,64.0,1.07,2
16.0,0.052,7.0,1.83,64.0,1.07,2
16.0,0.052,7.0,1.825,64.0,1.07,2
16.0,0.052,7.0,1.825,64.0,1.07,2
16.0,0.052,7.0,1.82,64.0,1.03,2
16.0,0.052,7.0,1.82,64.0,1.03,2
16.0,0.05,7.0,1.83,64.0,1.05,2
16.0,0.05,7.0,1.83,64.0,1.05,2
16.0,0.05,7.0,1.82,64.0,1.035,2
16.0,0.049,7.0,1.83,64.0,1.03,2
16.0,0.047,7.0,1.8,64.0,1.014,2
16.0,0.046,7.0,1.82,64.0,1.03,2
16.0,0.05,7.0,1.83,64.0,1.05,2
16.0,0.038,7.0,1.72,64.0,1.0,2
16.0,0.04,7.0,1.68,64.0,1.1,2
16.0,0.032,34.0,1.676,64.0,1.02,1
16.0,0.03,34.0,1.67,64.0,1.0,1
64.0,1.0,16.0,0.032,34.0,1.676,2
16.0,0.031,34.0,1.67,64.0,1.02,1
16.0,0.04,34.0,1.676,64.0,1.0,1
16.0,0.038,34.0,1.67,64.0,1.0,1
16.0,0.036,34.0,1.666,64.0,1.0,1
16.0,0.036,34.0,1.66,64.0,1.1,1
16.0,0.035,34.0,1.66,64.0,1.03,1
16.0,0.036,34.0,1.67,64.0,1.05,1
16.0,0.0355,34.0,1.66,64.0,1.06,1
16.0,0.03,34.0,1.67,64.0,1.0,1
16.0,0.065,7.0,1.45,64.0,0.9,2
16.0,0.066,7.0,1.43,64.0,0.88,2
16.0,0.065,7.0,1.49,64.0,0.9,2
7.0,1.47,16.0,0.066,64.0,0.88,2
16.0,0.054,7.0,1.27,64.0,0.77,2
16.0,0.058,7.0,1.53,64.0,0.886,2
16.0,0.06,7.0,1.56,64.0,0.89,2
16.0,0.057,7.0,1.568,64.0,0.868,2
16.0,0.0575,7.0,1.565,64.0,0.846,2
16.0,0.052,7.0,1.58,64.0,0.92,2
16.0,0.05,7.0,1.57,64.0,0.885,2
16.0,0.046,7.0,1.55,64.0,0.893,2
16.0,0.0425,7.0,1.442,64.0,0.831,2
16.0,0.045,7.0,1.5,64.0,0.86,2
16.0,0.044,7.0,1.47,64.0,0.845,2
16.0,0.036,7.0,1.55,64.0,0.87,2
16.0,0.0378,7.0,1.66,64.0,0.95,2
16.0,0.035,7.0,1.535,64.0,0.87,2
16.0,0.036,7.0,1.58,64.0,0.95,2
16.0,0.036,7.0,1.58,64.0,0.95,2
16.0,0.035,7.0,1.53,64.0,0.957,2
16.0,0.035,7.0,1.53,64.0,0.957,2
16.0,0.036,7.0,1.58,64.0,0.93,2
16.0,0.036,7.0,1.58,64.0,0.93,2
16.0,0.036,7.0,1.575,64.0,0.928,2
16.0,0.032,7.0,1.6,64.0,0.94,2
16.0,0.032,7.0,1.565,64.0,0.93,2
16.0,0.0307,7.0,1.544,64.0,0.901,2
16.0,0.03,7.0,1.54,64.0,0.9,2
16.0,0.028,34.0,1.54,64.0,0.92,1
16.0,0.028,34.0,1.54,64.0,0.93,1
16.0,0.029,34.0,1.54,64.0,0.92,1
16.0,0.03,34.0,1.535,64.0,0.91,1
16.0,0.028,34.0,1.53,64.0,0.93,1
16.0,0.0275,34.0,1.54,64.0,0.92,1
16.0,0.0285,34.0,1.525,64.0,0.9282,1
16.0,0.064,7.0,1.495,64.0,0.905,2
16.0,0.064,7.0,1.53,64.0,0.93,2
16.0,0.063,7.0,1.5,64.0,0.9,2
16.0,0.062,7.0,1.48,64.0,0.915,2
16.0,0.063,7.0,1.51,64.0,0.933,2
16.0,0.064,7.0,1.533,64.0,0.943,2
16.0,0.0645,7.0,1.56,64.0,0.94,2
16.0,0.064,7.0,1.56,64.0,0.95,2
16.0,0.064,7.0,1.563,64.0,0.96,2
16.0,0.064,7.0,1.56,64.0,0.95,2
16.0,0.064,7.0,1.563,64.0,0.96,2
16.0,0.065,7.0,1.56,64.0,0.96,2
16.0,0.0646,7.0,1.563,64.0,0.969,2
16.0,0.065,7.0,1.51,64.0,0.96,2
16.0,0.065,7.0,1.5,64.0,0.87,2
16.0,0.062,7.0,1.5,64.0,0.93,2
16.0,0.062,7.0,1.54,64.0,0.91,2
16.0,0.061,7.0,1.55,64.0,1.0,2
16.0,0.0625,7.0,1.65,64.0,0.92,2
16.0,0.055,7.0,1.65,64.0,1.08,2
16.0,0.057,7.0,1.65,64.0,1.05,2
16.0,0.0594,7.0,1.584,64.0,0.946,2
16.0,0.0596,7.0,1.592,64.0,0.951,2
16.0,0.059,7.0,1.593,64.0,0.951,2
16.0,0.059,7.0,1.588,64.0,0.948,2
16.0,0.053,7.0,1.516,64.0,0.89,2
16.0,0.054,7.0,1.55,64.0,0.91,2
16.0,0.0535,7.0,1.55,64.0,0.928,2
16.0,0.0524,7.0,1.516,64.0,0.91,2
16.0,0.052,7.0,1.55,64.0,0.947,2
16.0,0.052,7.0,1.55,64.0,0.947,2
16.0,0.052,7.0,1.555,64.0,0.95,2
16.0,0.0515,7.0,1.63,64.0,0.941,2
16.0,0.05,7.0,1.58,64.0,0.947,2
16.0,0.048,7.0,1.64,64.0,0.942,2
16.0,0.049,7.0,1.64,64.0,0.942,2
16.0,0.05,7.0,1.63,64.0,0.941,2
16.0,0.05,7.0,1.6,64.0,0.95,2
16.0,0.048,7.0,1.58,64.0,0.955,2
16.0,0.0465,34.0,1.56,64.0,1.033,1
16.0,0.047,34.0,1.73,64.0,0.97,1
16.0,0.051,34.0,1.688,64.0,0.96,1
16.0,0.051,34.0,1.693,64.0,0.96,1
16.0,0.06,34.0,1.68,64.0,1.0,1
16.0,0.045,7.0,1.533,64.0,0.95,2
16.0,0.045,7.0,1.533,64.0,0.95,2
16.0,0.044,7.0,1.5,64.0,0.93,2
16.0,0.044,7.0,1.5,64.0,0.93,2
16.0,0.044,7.0,1.517,64.0,0.93,2
16.0,0.044,7.0,1.517,64.0,0.93,2
16.0,0.044,7.0,1.53,64.0,0.95,2
16.0,0.044,7.0,1.53,64.0,0.95,2
16.0,0.044,7.0,1.42,64.0,0.93,2
16.0,0.044,7.0,1.42,64.0,0.93,2
16.0,0.04,7.0,1.5,64.0,0.93,2
16.0,0.038,7.0,1.52,64.0,0.928,2
16.0,0.038,7.0,1.52,64.0,0.95,2
16.0,0.038,7.0,1.5,64.0,0.95,2
16.0,0.04,7.0,1.52,64.0,0.98,2
16.0,0.035,34.0,1.675,64.0,0.988,1
16.0,0.035,34.0,1.633,64.0,0.99,1
16.0,0.04,34.0,1.675,64.0,0.985,1
16.0,0.038,34.0,1.68,64.0,0.98,1
16.0,0.042,34.0,1.625,64.0,0.985,1
16.0,0.04,34.0,1.623,64.0,0.983,1
16.0,0.0396,34.0,1.62,64.0,0.985,1
16.0,0.04,34.0,1.618,64.0,0.99,1
16.0,0.04,34.0,1.62,64.0,0.995,1
16.0,0.04,34.0,1.58,64.0,0.984,1
16.0,0.04,34.0,1.62,64.0,0.95,1
16.0,0.04,34.0,1.623,64.0,0.95,1
16.0,0.041,7.0,1.0,64.0,0.725,2
16.0,0.04,7.0,1.0,64.0,0.73,2
16.0,0.042,7.0,0.98,64.0,0.718,2
16.0,0.041,7.0,1.13,64.0,0.678,2
16.0,0.04,7.0,1.15,64.0,0.677,2
16.0,0.04,7.0,1.13,64.0,0.68,2
16.0,0.039,7.0,1.15,64.0,0.677,2
16.0,0.064,7.0,1.495,64.0,0.905,2
16.0,0.057,7.0,1.6,64.0,0.99,2
16.0,0.05,7.0,1.6,64.0,0.976,2
16.0,0.05,7.0,1.67,64.0,0.95,2
16.0,0.0365,7.0,1.7,64.0,1.0,2
64.0,0.998,16.0,0.034,7.0,1.65,1
16.0,0.034,7.0,1.65,64.0,0.998,2
16.0,0.034,7.0,1.65,64.0,0.998,2
16.0,0.032,7.0,1.67,64.0,0.998,2
16.0,0.032,7.0,1.67,64.0,0.998,2
16.0,0.031,7.0,1.6,64.0,1.03,2
16.0,0.031,7.0,1.6,64.0,1.03,2
16.0,0.031,7.0,1.55,64.0,1.04,2
16.0,0.031,7.0,1.55,64.0,1.04,2
16.0,0.032,7.0,1.596,64.0,1.07,2
16.0,0.0306,34.0,1.65,64.0,1.02,1
16.0,0.028,34.0,1.65,64.0,1.0,1
16.0,0.03,34.0,1.63,64.0,1.08,1
16.0,0.03,34.0,1.66,64.0,1.03,1
16.0,0.03,34.0,1.65,64.0,1.03,1
16.0,0.0305,34.0,1.652,64.0,1.03,1
16.0,0.03,34.0,1.646,64.0,1.03,1
16.0,0.0305,34.0,1.648,64.0,1.03,1
16.0,0.03,34.0,1.68,64.0,1.02,1
16.0,0.0478,7.0,1.405,64.0,0.877,2
16.0,0.0478,7.0,1.405,64.0,0.877,2
16.0,0.056,7.0,1.37,64.0,0.83,2
16.0,0.056,7.0,1.37,64.0,0.83,2
16.0,0.046,7.0,1.43,64.0,0.882,2
16.0,0.064,7.0,1.5,64.0,0.905,2
16.0,0.07,7.0,1.67,64.0,1.0,2
16.0,0.072,7.0,1.7,64.0,1.0,2
16.0,0.075,7.0,1.73,64.0,1.05,2
16.0,0.0765,7.0,1.765,64.0,1.071,2
16.0,0.078,7.0,1.765,64.0,1.015,2
16.0,0.079,7.0,1.8,64.0,1.0,2
16.0,0.0785,7.0,1.78,64.0,0.97,2
16.0,0.081,7.0,1.78,64.0,0.95,2
16.0,0.079,7.0,1.8,64.0,0.955,2
16.0,0.076,7.0,1.85,64.0,1.06,2
16.0,0.0755,7.0,1.85,64.0,1.05,2
16.0,0.078,7.0,1.91,64.0,1.05,2
16.0,0.077,7.0,1.875,64.0,1.03,2
16.0,0.076,7.0,1.9,64.0,1.04,2
16.0,0.076,7.0,1.9,64.0,1.04,2
16.0,0.072,7.0,1.862,64.0,1.04,2
16.0,0.072,7.0,1.862,64.0,1.04,2
16.0,0.075,7.0,1.856,64.0,1.05,2
16.0,0.075,7.0,1.856,64.0,1.05,2
16.0,0.072,7.0,1.862,64.0,1.02,2
16.0,0.075,7.0,1.86,64.0,0.98,2
16.0,0.072,7.0,1.84,64.0,0.977,2
16.0,0.072,7.0,1.85,64.0,0.973,2
16.0,0.073,7.0,1.82,64.0,1.0,2
16.0,0.073,7.0,1.818,64.0,0.99,2
16.0,0.073,34.0,1.818,64.0,0.99,1
16.0,0.078,34.0,1.77,64.0,0.99,1
16.0,0.0788,34.0,1.818,64.0,1.029,1
16.0,0.078,34.0,1.74,64.0,0.95,1
16.0,0.082,34.0,1.77,64.0,1.04,1
16.0,0.08,34.0,1.76,64.0,1.0,1
16.0,0.082,34.0,1.74,64.0,1.0,1
16.0,0.08,34.0,1.735,64.0,1.0,1
16.0,0.08,34.0,1.735,64.0,1.05,1
16.0,0.075,34.0,1.735,64.0,1.08,1
16.0,0.051,7.0,1.19,64.0,0.724,2
16.0,0.047,7.0,1.25,64.0,0.8,2
16.0,0.0455,7.0,1.25,64.0,0.78,2
16.0,0.0455,7.0,1.45,64.0,0.76,2
16.0,0.046,7.0,1.5,64.0,0.77,2
16.0,0.043,7.0,1.5,64.0,0.83,2
16.0,0.0425,7.0,1.475,64.0,0.84,2
16.0,0.0408,7.0,1.425,64.0,0.789,2
16.0,0.0406,7.0,1.42,64.0,0.757,2
16.0,0.04,7.0,1.375,64.0,0.76,2
16.0,0.036,7.0,1.385,64.0,0.764,2
16.0,0.034,7.0,1.39,64.0,0.77,2
16.0,0.035,7.0,1.45,64.0,0.763,2
16.0,0.033,7.0,1.362,64.0,0.755,2
16.0,0.034,7.0,1.421,64.0,0.75,2
16.0,0.034,7.0,1.421,64.0,0.75,2
16.0,0.34,7.0,1.421,64.0,0.75,2
16.0,0.34,7.0,1.421,64.0,0.75,2
16.0,0.032,7.0,1.43,64.0,0.78,2
16.0,0.0325,7.0,1.432,64.0,0.79,2
16.0,0.0295,9.0,1.435,64.0,0.79,2
16.0,0.029,7.0,1.43,64.0,0.8,2
16.0,0.027,7.0,1.43,64.0,0.83,2
16.0,0.028,7.0,1.42,64.0,0.85,2
16.0,0.027,34.0,1.41,64.0,0.85,1
16.0,0.0275,34.0,1.4,64.0,0.867,1
16.0,0.025,34.0,1.38,64.0,0.85,1
16.0,0.027,34.0,1.35,64.0,0.85,1
16.0,0.0275,34.0,1.345,64.0,0.85,1
16.0,0.027,34.0,1.35,64.0,0.82,1
16.0,0.0275,34.0,1.35,64.0,0.825,1
16.0,0.0276,34.0,1.351,64.0,0.798,1
16.0,0.0275,34.0,1.355,64.0,0.798,1
16.0,0.08,7.0,1.75,64.0,0.93,2
16.0,0.056,7.0,1.63,64.0,0.9,2
16.0,0.073,7.0,1.73,64.0,0.87,2
16.0,0.071,7.0,1.75,64.0,0.87,2
16.0,0.05,7.0,1.75,64.0,0.88,2
16.0,0.05,7.0,1.75,64.0,0.885,2
16.0,0.05,7.0,1.75,64.0,0.88,2
16.0,0.05,7.0,1.745,64.0,0.875,2
16.0,0.053,7.0,1.745,64.0,0.92,2
16.0,0.053,7.0,1.745,64.0,0.92,2
16.0,0.055,7.0,1.7,64.0,0.9,2
16.0,0.055,7.0,1.7,64.0,0.9,2
16.0,0.05,7.0,1.6,64.0,0.67,2
16.0,0.05,7.0,1.6,64.0,0.67,2
16.0,0.05,7.0,1.71,64.0,0.92,2
16.0,0.0475,7.0,1.7,64.0,0.874,2
16.0,0.045,7.0,1.7,64.0,0.835,2
16.0,0.037,7.0,1.658,64.0,0.83,2
16.0,0.036,7.0,1.653,64.0,0.82,2
16.0,0.037,34.0,1.658,64.0,0.83,1
16.0,0.036,34.0,1.69,64.0,0.83,1
16.0,0.036,34.0,1.63,64.0,0.85,1
7.0,0.49,48.0,0.503,64.0,1.12,1
7.0,1.5,64.0,0.885,16.0,0.064,1
16.0,0.061,7.0,1.475,64.0,0.841,2
16.0,0.0615,7.0,1.47,64.0,0.85,2
16.0,0.057,7.0,1.48,64.0,0.84,2
16.0,0.0565,7.0,1.48,64.0,0.833,2
16.0,0.055,7.0,1.45,64.0,0.816,2
16.0,0.0565,7.0,1.48,64.0,0.833,2
16.0,0.055,7.0,1.48,64.0,0.833,2
16.0,0.053,7.0,1.475,64.0,0.83,2
16.0,0.055,7.0,1.48,64.0,0.87,2
16.0,0.054,7.0,1.475,64.0,0.86,2
16.0,0.0535,7.0,1.46,64.0,0.85,2
16.0,0.0535,7.0,1.5,64.0,0.85,2
16.0,0.056,7.0,1.48,64.0,0.86,2
16.0,0.0535,7.0,1.5,64.0,0.85,2
16.0,0.0535,7.0,1.5,64.0,0.85,2
16.0,0.056,7.0,1.48,64.0,0.6,2
16.0,0.056,7.0,1.48,64.0,0.6,2
16.0,0.051,7.0,1.5,64.0,0.937,2
16.0,0.051,7.0,1.5,64.0,0.9,2
16.0,0.049,7.0,1.5,64.0,0.935,2
16.0,0.049,7.0,1.495,64.0,0.935,2
64.0,0.915,16.0,0.048,34.0,1.53,2
16.0,0.049,34.0,1.53,64.0,0.915,1
16.0,0.0478,34.0,1.51,64.0,0.915,1
16.0,0.049,34.0,1.495,64.0,0.915,1
16.0,0.048,34.0,1.483,64.0,0.93,1
16.0,0.048,34.0,1.485,64.0,0.933,1
16.0,0.0485,34.0,1.485,64.0,0.93,1
16.0,0.0475,34.0,1.48,64.0,0.918,1
16.0,0.047,34.0,1.477,64.0,0.915,1
16.0,0.0468,34.0,1.469,64.0,0.91,1
16.0,0.0467,34.0,1.47,64.0,0.911,1
16.0,0.047,34.0,1.475,64.0,0.913,1
16.0,0.0473,34.0,1.482,64.0,0.9,1
16.0,0.0471,34.0,1.481,64.0,0.9,1
16.0,0.047,34.0,1.48,64.0,0.9,1
16.0,0.047,34.0,1.48,64.0,0.9,1
7.0,0.55,23.0,0.585,64.0,1.425,2
7.0,0.55,23.0,0.575,64.0,1.33,2
7.0,1.17,48.0,1.38,64.0,0.66,1
7.0,1.247,48.0,1.42,64.0,0.686,1
7.0,1.396,48.0,1.805,64.0,0.796,1
7.0,1.393,48.0,1.785,64.0,0.794,1
7.0,1.394,48.0,1.81,64.0,0.8,1
7.0,1.39,48.0,1.788,64.0,0.8,1
7.0,1.32,48.0,1.84,64.0,0.78,1
7.0,1.31,48.0,1.846,64.0,0.776,1
7.0,1.31,48.0,1.846,64.0,0.776,1
7.0,1.336,48.0,1.846,64.0,0.815,1
7.0,1.309,48.0,1.845,64.0,0.818,1
7.0,1.305,48.0,1.84,64.0,0.815,1
34.0,1.42,48.0,1.858,64.0,0.82,1
34.0,1.175,48.0,1.35,64.0,0.7,1
34.0,1.39,48.0,1.858,64.0,0.8,1
34.0,1.08,48.0,1.35,64.0,0.665,1
34.0,1.18,48.0,1.386,64.0,0.74,1
34.0,1.2,48.0,1.4,64.0,0.74,1
34.0,1.36,48.0,1.8,64.0,0.78,1
7.0,1.394,48.0,1.81,64.0,0.8,1
7.0,1.39,48.0,1.788,64.0,0.8,1
7.0,1.32,48.0,1.846,64.0,0.78,1
7.0,1.35,48.0,1.63,64.0,0.825,1
7.0,1.35,48.0,1.61,64.0,0.83,1
7.0,1.43,48.0,1.67,64.0,0.876,1
7.0,1.4,48.0,1.67,64.0,0.88,1
7.0,1.42,48.0,1.68,64.0,0.88,1
7.0,1.25,48.0,1.76,64.0,0.864,1
7.0,1.275,48.0,1.8,64.0,0.864,1
7.0,1.27,48.0,1.83,64.0,0.864,1
7.0,1.25,48.0,1.75,64.0,0.852,1
7.0,1.285,48.0,1.788,64.0,0.87,1
34.0,1.35,48.0,0.48,64.0,1.12,1
16.0,0.36,7.0,0.3,64.0,1.05,2
34.0,0.99,27.0,0.105,35.0,1.03,1
34.0,1.0,27.0,0.086,35.0,1.33,1
34.0,1.0,27.0,0.085,35.0,1.378,1
34.0,1.05,27.0,0.11,35.0,1.15,1
34.0,1.1,27.0,0.115,35.0,1.18,1
34.0,1.15,27.0,0.121,35.0,1.24,1
34.0,1.177,27.0,0.12,35.0,1.33,1
34.0,1.177,27.0,0.11,35.0,1.33,1
34.0,1.33,27.0,0.258,59.0,1.186,1
34.0,1.3,27.0,0.252,59.0,1.174,1
34.0,1.28,27.0,0.25,59.0,1.16,1
27.0,0.196,34.0,1.38,59.0,1.272,1
16.0,0.064,34.0,1.5,64.0,0.878,1
16.0,0.067,34.0,1.54,64.0,0.86,1
16.0,0.063,34.0,1.495,64.0,0.89,1
16.0,0.064,34.0,1.49,64.0,0.885,1
16.0,0.063,34.0,1.49,64.0,0.896,1
7.0,0.815,48.0,0.47,64.0,1.235,1
7.0,0.8,48.0,0.47,64.0,1.233,1
7.0,0.8,48.0,0.48,64.0,1.233,1
7.0,0.81,48.0,0.476,64.0,1.23,1
34.0,1.33,48.0,1.77,64.0,0.9,1
34.0,1.38,48.0,1.7,64.0,0.95,1
34.0,1.4,48.0,1.85,64.0,0.95,1
34.0,1.4,48.0,1.83,64.0,0.94,1
34.0,1.36,48.0,1.7,64.0,0.94,1
34.0,1.37,48.0,1.78,64.0,0.9,1
34.0,1.37,48.0,1.87,64.0,0.9,1
34.0,1.37,48.0,1.8,64.0,0.95,1
34.0,1.37,48.0,1.82,64.0,0.92,1
34.0,1.37,48.0,1.81,64.0,0.93,1
34.0,1.38,48.0,1.83,64.0,0.91,1
34.0,1.39,48.0,1.84,64.0,0.93,1
34.0,1.38,48.0,1.87,64.0,0.95,1
34.0,1.35,48.0,1.88,64.0,0.93,1
34.0,1.355,48.0,1.883,64.0,0.93,1
34.0,1.355,48.0,1.885,64.0,0.925,1
34.0,1.353,48.0,1.883,64.0,0.93,1
34.0,1.352,48.0,1.888,64.0,0.93,1
34.0,1.355,48.0,1.885,64.0,0.91,1
34.0,1.358,48.0,1.888,64.0,0.9,1
34.0,1.46,48.0,1.75,64.0,0.96,1
34.0,1.5,48.0,1.9,64.0,0.97,1
34.0,1.52,48.0,2.0,64.0,0.96,1
6.0,0.408,27.0,0.288,64.0,1.32,2
27.0,0.28,64.0,1.3,6.0,0.4,1
6.0,0.416,27.0,0.29,64.0,1.327,2
34.0,1.46,23.0,0.27,64.0,1.31,2
34.0,1.36,23.0,0.26,64.0,1.38,2
34.0,1.273,23.0,0.305,64.0,1.422,2
34.0,1.45,23.0,0.36,64.0,1.3,2
34.0,1.44,23.0,0.36,64.0,1.3,2
34.0,1.44,23.0,0.34,64.0,1.28,2
34.0,1.4,23.0,0.325,64.0,1.3,2
34.0,1.42,23.0,0.3,64.0,1.31,2
47.0,0.315,48.0,2.3,58.0,0.77,1
47.0,0.3,48.0,2.25,58.0,0.82,1
47.0,0.15,48.0,2.4,58.0,0.8,1
47.0,0.3,48.0,2.35,58.0,0.9,1
32.0,0.34,8.0,0.23,64.0,1.14,2
32.0,0.36,8.0,0.233,64.0,1.23,2
32.0,0.36,8.0,0.245,64.0,1.21,2
32.0,0.37,8.0,0.268,64.0,1.226,2
32.0,0.368,8.0,0.273,64.0,1.23,2
32.0,0.38,8.0,0.31,64.0,1.26,2
8.0,0.719,52.0,1.51,35.0,0.77,1
8.0,0.833,27.0,0.165,64.0,0.92,2
8.0,0.85,27.0,0.17,64.0,0.9,2
8.0,0.9,27.0,0.175,64.0,0.85,2
8.0,0.86,27.0,0.17,64.0,0.88,2
8.0,0.909,27.0,0.182,64.0,0.889,2
8.0,0.91,27.0,0.183,64.0,0.89,2
8.0,0.905,27.0,0.183,64.0,0.9,2
8.0,0.91,27.0,0.183,64.0,0.903,2
8.0,0.905,27.0,0.186,64.0,0.905,2
8.0,0.908,27.0,0.188,64.0,0.903,2
8.0,0.9,27.0,0.192,64.0,0.903,2
8.0,0.89,27.0,0.193,64.0,0.9,2
8.0,0.918,27.0,0.189,64.0,0.918,2
8.0,0.92,27.0,0.19,64.0,0.92,2
8.0,0.918,27.0,0.192,64.0,0.908,2
8.0,0.908,27.0,0.193,64.0,0.908,2
6.0,0.378,27.0,0.35,64.0,1.25,2
6.0,0.38,27.0,0.348,64.0,1.26,2
48.0,0.33,64.0,1.2,8.0,0.68,1
8.0,1.0,48.0,1.23,64.0,0.9,1
8.0,1.05,48.0,1.29,64.0,0.8,1
8.0,1.1,48.0,1.23,64.0,0.79,1
8.0,1.48,48.0,1.2,64.0,0.84,1
8.0,1.3,48.0,1.17,64.0,0.8,1
8.0,1.5,48.0,1.14,64.0,0.857,1
8.0,1.2,48.0,0.88,64.0,0.68,1
8.0,1.5,48.0,1.07,64.0,0.95,1
