d1,c1,d2,c2,d3,c3,cluster
32.0,0.76,34.0,0.28,31.0,0.0064,1
32.0,0.76,34.0,0.28,31.0,0.0064,1
32.0,0.753,34.0,0.287,31.0,0.0063,1
16.0,0.0125,17.0,0.0585,31.0,0.0065,1
16.0,0.0124,17.0,0.0585,31.0,0.007,1
16.0,0.0124,17.0,0.059,31.0,0.0065,1
16.0,0.0124,17.0,0.0588,31.0,0.0068,1
32.0,0.73,54.0,0.15,42.0,0.45,1
32.0,0.75,54.0,0.17,42.0,0.4,1
17.0,0.155,42.0,1.55,71.0,0.0,2
32.0,0.8,54.0,0.18,42.0,0.4,1
17.0,0.16,42.0,1.58,71.0,0.0,2
17.0,0.168,42.0,1.61,71.0,0.0,2
17.0,0.17,42.0,1.6,71.0,0.0,2
17.0,0.15,42.0,1.55,71.0,0.0,2
17.0,0.147,42.0,1.58,71.0,0.0,2
17.0,0.17,42.0,1.61,71.0,0.0,2
17.0,0.167,42.0,1.6,71.0,0.0,2
17.0,0.16,42.0,1.64,71.0,0.0,2
17.0,0.16,42.0,1.65,71.0,0.0,2
17.0,0.16,42.0,1.6,71.0,0.0,2
17.0,0.16,42.0,1.568,71.0,0.0,2
17.0,0.15,42.0,1.55,71.0,0.0,2
32.0,0.73,54.0,0.172,42.0,0.465,1
32.0,0.74,54.0,0.17,42.0,0.47,1
32.0,0.74,54.0,0.17,42.0,0.465,1
32.0,0.743,54.0,0.172,42.0,0.46,1
32.0,0.743,42.0,0.46,54.0,0.172,2
19.0,0.198,27.0,0.225,31.0,0.0299,1
19.0,0.199,27.0,0.223,31.0,0.03,1
19.0,0.199,27.0,0.223,31.0,0.028,1
19.0,0.19,27.0,0.23,31.0,0.028,1
19.0,0.199,27.0,0.223,31.0,0.025,1
19.0,0.199,27.0,0.223,31.0,0.025,1
32.0,0.654,34.0,0.564,31.0,0.009,1
32.0,0.654,34.0,0.564,31.0,0.008,1
32.0,0.654,34.0,0.564,31.0,0.0088,1
6.0,0.44,23.0,0.14,31.0,0.022,1
6.0,0.42,23.0,0.135,31.0,0.021,1
6.0,0.42,23.0,0.14,31.0,0.02,1
6.0,0.42,23.0,0.142,31.0,0.019,1
6.0,0.45,23.0,0.138,31.0,0.02,1
6.0,0.5,23.0,0.137,31.0,0.017,1
6.0,0.445,23.0,0.138,31.0,0.0225,1
6.0,0.44,23.0,0.133,31.0,0.022,1
16.0,0.22,34.0,0.276,31.0,0.03,1
16.0,0.198,34.0,0.27,31.0,0.027,1
16.0,0.19,34.0,0.35,31.0,0.03,1
16.0,0.2,34.0,0.32,31.0,0.035,1
16.0,0.19,34.0,0.34,31.0,0.032,1
16.0,0.186,17.0,0.39,31.0,0.022,1
16.0,0.187,17.0,0.388,31.0,0.023,1
32.0,0.42,17.0,0.018,42.0,0.3,1
32.0,0.415,17.0,0.015,42.0,0.35,1
32.0,0.46,17.0,0.009,42.0,0.28,1
32.0,0.45,17.0,0.0085,42.0,0.29,1
32.0,0.445,17.0,0.009,42.0,0.296,1
32.0,0.459,17.0,0.0085,42.0,0.285,1
32.0,0.46,17.0,0.008,42.0,0.29,1
32.0,0.45,17.0,0.008,42.0,0.285,1
32.0,0.44,17.0,0.008,42.0,0.29,1
32.0,0.43,17.0,0.008,42.0,0.295,1
32.0,0.84,34.0,0.364,31.0,0.011,1
32.0,0.85,34.0,0.357,31.0,0.01,1
32.0,0.84,34.0,0.36,31.0,0.01,1
32.0,0.83,34.0,0.364,31.0,0.01,1
32.0,0.795,34.0,0.36,31.0,0.01,1
32.0,0.79,34.0,0.36,31.0,0.0095,1
32.0,0.793,34.0,0.36,31.0,0.0097,1
32.0,0.793,34.0,0.36,31.0,0.0099,1
32.0,0.8,34.0,0.335,31.0,0.01,1
32.0,0.806,34.0,0.348,31.0,0.01,1
32.0,0.804,34.0,0.349,31.0,0.01,1
16.0,0.019,17.0,0.086,31.0,0.012,1
16.0,0.017,17.0,0.077,31.0,0.0108,1
16.0,0.015,17.0,0.08,31.0,0.01,1
16.0,0.0146,17.0,0.08,31.0,0.01,1
16.0,0.0147,17.0,0.081,31.0,0.01,1
17.0,0.125,42.0,2.0,71.0,0.0,2
42.0,1.8,17.0,0.125,71.0,0.0,2
17.0,0.12,42.0,1.9,71.0,0.0,2
17.0,0.138,42.0,1.5,71.0,0.0,2
17.0,0.157,42.0,1.42,71.0,0.0,2
17.0,0.14,42.0,1.49,71.0,0.0,2
17.0,0.143,42.0,1.47,71.0,0.0,2
17.0,0.163,42.0,1.4,71.0,0.0,2
32.0,0.8,42.0,0.18,54.0,0.13,2
32.0,0.48,42.0,0.44,54.0,0.12,2
32.0,0.44,42.0,0.48,54.0,0.11,2
32.0,0.4,42.0,0.5,54.0,0.105,2
32.0,0.5,42.0,0.32,54.0,0.12,2
32.0,0.52,42.0,0.34,54.0,0.125,2
32.0,0.54,42.0,0.35,54.0,0.13,2
16.0,0.044,17.0,0.25,31.0,0.016,1
16.0,0.044,17.0,0.25,31.0,0.0155,1
16.0,0.04,17.0,0.246,31.0,0.0165,1
16.0,0.04,17.0,0.25,31.0,0.017,1
16.0,0.043,17.0,0.25,31.0,0.017,1
16.0,0.042,17.0,0.258,31.0,0.0175,1
16.0,0.044,17.0,0.26,31.0,0.018,1
16.0,0.042,17.0,0.265,31.0,0.018,1
16.0,0.042,17.0,0.27,31.0,0.018,1
