d1,c1,d2,c2,d3,c3,cluster
16.0,0.0145,48.0,0.85,58.0,1.26,2
16.0,0.015,48.0,1.1,58.0,1.55,2
16.0,0.02,48.0,1.05,58.0,1.52,2
16.0,0.03,48.0,1.0,58.0,1.5,2
16.0,0.04,48.0,0.95,58.0,1.52,2
16.0,0.05,48.0,0.978,58.0,1.5,2
16.0,0.043,48.0,0.978,58.0,1.5,2
16.0,0.043,48.0,1.0,58.0,1.5,2
16.0,0.04,48.0,0.99,58.0,1.495,2
16.0,0.04,48.0,0.98,58.0,1.36,2
16.0,0.0408,48.0,0.979,58.0,1.4,2
16.0,0.04,48.0,0.99,58.0,1.36,2
16.0,0.032,48.0,0.8,58.0,1.176,2
16.0,0.04,48.0,0.985,58.0,1.358,2
16.0,0.032,48.0,0.8,58.0,1.168,2
55.0,1.25,58.0,1.2,71.0,0.0,2
55.0,1.925,58.0,1.85,71.0,0.0,2
16.0,0.0147,55.0,1.833,58.0,1.96,2
16.0,0.0145,55.0,1.831,58.0,1.957,2
16.0,0.0148,55.0,1.84,58.0,1.95,2
16.0,0.024,55.0,1.92,58.0,1.85,2
16.0,0.019,55.0,1.52,58.0,1.48,2
16.0,0.0235,55.0,1.9,58.0,1.85,2
16.0,0.017,55.0,1.55,58.0,1.48,2
16.0,0.016,55.0,1.63,58.0,1.55,2
16.0,0.0235,55.0,1.952,58.0,1.9,2
16.0,0.0157,55.0,1.63,58.0,1.52,2
16.0,0.023,55.0,1.913,58.0,1.862,2
16.0,0.0154,55.0,1.63,58.0,1.49,2
16.0,0.023,55.0,1.88,58.0,1.83,2
16.0,0.0235,55.0,1.86,58.0,1.817,2
16.0,0.016,55.0,1.62,58.0,1.48,2
16.0,0.11,23.0,0.28,58.0,3.0,1
16.0,0.15,23.0,0.3,58.0,3.0,1
16.0,0.09,23.0,0.3,58.0,3.0,1
16.0,0.085,23.0,0.3,58.0,3.0,1
16.0,0.08,23.0,0.35,58.0,3.0,1
16.0,0.082,23.0,0.38,58.0,3.0,1
16.0,0.075,23.0,0.33,58.0,3.1,1
16.0,0.07,23.0,0.3,58.0,3.15,1
16.0,0.073,23.0,0.33,58.0,3.1,1
16.0,0.068,23.0,0.28,58.0,3.0,1
16.0,0.09,23.0,0.278,58.0,3.15,1
16.0,0.089,23.0,0.28,58.0,3.1,1
16.0,0.08,23.0,0.283,58.0,3.15,1
16.0,0.075,23.0,0.29,58.0,3.1,1
16.0,0.083,23.0,0.28,58.0,3.15,1
16.0,0.08,23.0,0.285,58.0,3.1,1
16.0,0.08,23.0,0.29,58.0,3.15,1
16.0,0.079,23.0,0.29,58.0,3.2,1
16.0,0.082,23.0,0.29,58.0,3.15,1
16.0,0.085,23.0,0.3,58.0,3.2,1
16.0,0.023,66.0,0.68,58.0,0.6,2
16.0,0.027,66.0,0.63,58.0,0.55,2
52.0,0.36,55.0,0.8,58.0,1.28,2
52.0,0.357,55.0,0.9,58.0,1.23,2
52.0,0.36,55.0,0.85,58.0,1.28,2
16.0,0.042,48.0,0.88,58.0,1.27,2
16.0,0.04,48.0,0.89,58.0,1.3,2
16.0,0.04,48.0,1.0,58.0,1.4,2
16.0,0.02,48.0,1.18,58.0,1.5,2
16.0,0.03,48.0,1.15,58.0,1.45,2
16.0,0.02,48.0,1.15,58.0,1.55,2
16.0,0.02,48.0,1.15,58.0,1.6,2
16.0,0.019,48.0,1.15,58.0,1.6,2
16.0,0.0195,48.0,1.15,58.0,1.6,2
16.0,0.02,48.0,1.15,58.0,1.64,2
19.0,0.087,58.0,2.15,29.0,1.9,2
16.0,0.054,58.0,2.7,29.0,1.7,2
19.0,0.09,58.0,2.15,29.0,1.88,2
16.0,0.06,58.0,2.7,29.0,1.65,2
19.0,0.095,58.0,2.15,29.0,1.85,2
19.0,0.1,58.0,2.15,29.0,1.88,2
19.0,0.1,58.0,2.05,29.0,1.97,2
19.0,0.09,58.0,2.22,29.0,1.85,2
19.0,0.09,58.0,2.3,29.0,1.8,2
19.0,0.088,58.0,2.3,29.0,1.76,2
19.0,0.089,58.0,2.2,29.0,1.82,2
19.0,0.09,58.0,2.3,29.0,1.76,2
19.0,0.09,58.0,2.33,29.0,1.76,2
19.0,0.1,58.0,2.38,29.0,1.61,2
19.0,0.103,58.0,2.4,29.0,1.61,2
19.0,0.103,58.0,2.38,29.0,1.59,2
19.0,0.11,58.0,2.57,29.0,1.7,2
19.0,0.12,58.0,2.58,29.0,1.7,2
55.0,1.67,46.0,0.78,58.0,1.18,2
55.0,1.83,46.0,0.858,58.0,1.29,2
55.0,1.84,46.0,0.86,58.0,1.3,2
55.0,1.84,46.0,0.85,58.0,1.36,2
55.0,1.85,46.0,0.82,58.0,1.3,2
55.0,1.83,46.0,0.825,58.0,1.3,2
55.0,1.82,46.0,0.835,58.0,1.3,2
55.0,1.8,46.0,0.84,58.0,1.3,2
55.0,1.2,46.0,0.61,58.0,0.86,2
48.0,0.435,58.0,3.0,66.0,0.29,2
48.0,0.423,58.0,3.0,66.0,0.29,2
58.0,2.35,66.0,0.072,55.0,0.22,2
58.0,2.25,66.0,0.082,55.0,0.21,2
