d1,c1,d2,c2,d3,c3,cluster
44.0,0.84,50.0,2.58,31.0,0.14,2
44.0,0.83,50.0,2.52,31.0,0.136,2
44.0,0.835,50.0,2.54,31.0,0.133,2
44.0,0.836,50.0,2.53,31.0,0.1325,2
44.0,0.818,50.0,2.5,31.0,0.1327,2
44.0,0.82,50.0,2.48,31.0,0.133,2
44.0,0.654,50.0,2.033,31.0,0.1058,2
44.0,0.655,50.0,2.034,31.0,0.1059,2
44.0,0.654,50.0,2.0,31.0,0.1,2
44.0,0.655,50.0,1.98,31.0,0.105,2
44.0,0.654,50.0,2.0,31.0,0.103,2
44.0,0.7,50.0,1.9,31.0,0.155,2
44.0,0.68,50.0,1.8,31.0,0.15,2
44.0,0.654,50.0,1.88,31.0,0.1,2
44.0,0.655,50.0,1.9,31.0,0.102,2
44.0,0.654,50.0,1.8,31.0,0.1,2
44.0,0.655,50.0,1.86,31.0,0.102,2
44.0,0.802,50.0,2.487,31.0,0.129,2
44.0,0.794,50.0,2.466,31.0,0.125,2
44.0,0.802,50.0,2.37,31.0,0.13,2
7.0,1.38,52.0,1.34,31.0,0.077,1
7.0,1.4,52.0,1.42,31.0,0.08,1
7.0,1.43,52.0,1.44,31.0,0.088,1
7.0,1.42,52.0,1.37,31.0,0.09,1
7.0,1.491,52.0,1.3,31.0,0.0945,1
7.0,1.48,52.0,1.235,31.0,0.095,1
7.0,1.461,52.0,1.31,31.0,0.0945,1
7.0,1.42,52.0,1.3,31.0,0.094,1
7.0,1.461,52.0,1.35,31.0,0.095,1
7.0,1.461,52.0,1.35,31.0,0.093,1
7.0,1.461,52.0,1.35,31.0,0.103,1
7.0,1.446,52.0,1.35,31.0,0.105,1
7.0,1.44,52.0,1.353,31.0,0.096,1
34.0,1.43,52.0,1.43,31.0,0.095,2
34.0,1.425,52.0,1.425,31.0,0.092,2
34.0,1.44,52.0,1.425,31.0,0.09,2
34.0,1.435,52.0,1.42,31.0,0.088,2
34.0,1.435,52.0,1.4,31.0,0.088,2
34.0,1.478,52.0,1.385,31.0,0.089,2
34.0,1.438,52.0,1.41,31.0,0.088,2
34.0,1.515,52.0,1.255,31.0,0.09,2
34.0,1.45,52.0,1.27,31.0,0.088,2
34.0,1.43,52.0,1.25,31.0,0.09,2
34.0,1.45,52.0,1.25,31.0,0.088,2
34.0,1.43,52.0,1.25,31.0,0.15,2
34.0,1.42,52.0,1.35,31.0,0.0985,2
34.0,1.42,52.0,1.35,31.0,0.0985,2
7.0,1.07,52.0,0.9,31.0,0.05,1
7.0,1.1,52.0,0.96,31.0,0.05,1
7.0,1.2,52.0,1.08,31.0,0.059,1
7.0,1.188,52.0,1.1,31.0,0.062,1
7.0,1.188,52.0,1.1,31.0,0.062,1
7.0,1.2,52.0,1.05,31.0,0.0628,1
7.0,1.157,52.0,1.08,31.0,0.06,1
7.0,1.157,52.0,1.083,31.0,0.06,1
7.0,1.15,52.0,1.08,31.0,0.06,1
7.0,1.173,52.0,1.09,31.0,0.059,1
7.0,1.185,52.0,1.1,31.0,0.057,1
34.0,0.952,52.0,0.962,31.0,0.0465,2
34.0,0.96,52.0,0.92,31.0,0.037,2
34.0,1.198,52.0,1.18,31.0,0.048,2
34.0,0.95,52.0,0.9,31.0,0.03,2
34.0,1.19,52.0,1.2,31.0,0.058,2
34.0,1.2,52.0,1.0,31.0,0.048,2
34.0,1.2,52.0,1.05,31.0,0.052,2
34.0,1.2,52.0,1.03,31.0,0.05,2
34.0,1.2,52.0,1.05,31.0,0.065,2
34.0,1.18,52.0,1.1,31.0,0.064,2
34.0,0.93,52.0,0.75,31.0,0.05,2
34.0,0.88,52.0,0.8,31.0,0.05,2
34.0,1.19,52.0,1.078,31.0,0.063,2
34.0,0.9,52.0,0.83,31.0,0.047,2
7.0,1.188,52.0,1.083,31.0,0.06,1
7.0,1.2,52.0,1.083,31.0,0.059,1
34.0,1.07,50.0,1.1,48.0,1.23,2
7.0,1.26,48.0,2.16,31.0,0.059,1
7.0,1.285,48.0,2.16,31.0,0.0602,1
7.0,1.267,48.0,2.12,31.0,0.061,1
7.0,1.305,48.0,2.12,31.0,0.061,1
7.0,1.305,48.0,2.0,31.0,0.061,1
7.0,1.305,48.0,1.96,31.0,0.061,1
7.0,1.23,48.0,2.14,31.0,0.061,1
7.0,1.26,48.0,2.16,31.0,0.059,1
7.0,0.66,48.0,1.93,31.0,0.067,1
7.0,0.665,48.0,1.95,31.0,0.065,1
7.0,0.532,48.0,1.56,31.0,0.052,1
7.0,0.668,48.0,1.94,31.0,0.064,1
34.0,0.69,48.0,1.75,31.0,0.061,2
34.0,0.7,48.0,1.7,31.0,0.061,2
34.0,0.7,48.0,1.65,31.0,0.061,2
34.0,0.77,48.0,1.79,31.0,0.0675,2
34.0,0.774,48.0,1.792,31.0,0.068,2
34.0,0.778,48.0,1.808,31.0,0.0682,2
34.0,0.782,48.0,1.81,31.0,0.0687,2
34.0,0.782,48.0,1.84,31.0,0.0688,2
34.0,0.78,48.0,1.85,31.0,0.0686,2
34.0,0.76,48.0,1.82,31.0,0.07,2
34.0,0.75,48.0,1.68,31.0,0.072,2
34.0,0.62,48.0,1.4,31.0,0.062,2
34.0,0.78,48.0,1.842,31.0,0.0688,2
44.0,0.95,50.0,2.83,31.0,0.16,2
44.0,1.0,50.0,2.85,31.0,0.15,2
44.0,1.0,50.0,2.8,31.0,0.2,2
44.0,1.02,50.0,2.78,31.0,0.163,2
44.0,1.03,50.0,2.78,31.0,0.16,2
44.0,1.05,50.0,2.781,31.0,0.16,2
44.0,1.1,50.0,2.7,31.0,0.17,2
44.0,1.1,50.0,2.73,31.0,0.17,2
44.0,1.12,50.0,2.68,31.0,0.2,2
44.0,1.12,50.0,2.7,31.0,0.18,2
44.0,1.13,50.0,2.76,31.0,0.189,2
44.0,1.13,50.0,2.76,31.0,0.185,2
50.0,2.77,31.0,0.188,44.0,1.15,2
44.0,1.04,50.0,2.7,31.0,0.16,2
44.0,1.04,50.0,2.6,31.0,0.165,2
44.0,1.03,50.0,2.73,31.0,0.163,2
44.0,0.83,50.0,2.16,31.0,0.132,2
44.0,0.98,50.0,2.78,31.0,0.167,2
44.0,0.98,50.0,2.85,31.0,0.167,2
44.0,0.83,50.0,2.08,31.0,0.13,2
44.0,0.98,50.0,2.81,31.0,0.167,2
44.0,1.0,50.0,2.9,31.0,0.165,2
44.0,0.84,50.0,3.0,31.0,0.167,2
44.0,0.84,50.0,3.0,31.0,0.16,2
44.0,0.95,50.0,2.93,31.0,0.162,2
44.0,0.945,50.0,2.9,31.0,0.162,2
44.0,0.84,50.0,2.98,31.0,0.161,2
44.0,0.86,50.0,2.96,31.0,0.158,2
44.0,0.88,50.0,2.96,31.0,0.155,2
34.0,0.62,48.0,1.9,31.0,0.055,2
34.0,0.65,48.0,2.0,31.0,0.075,2
34.0,0.67,48.0,1.9,31.0,0.088,2
34.0,0.7,48.0,1.85,31.0,0.088,2
34.0,0.69,48.0,1.8,31.0,0.085,2
34.0,0.69,48.0,1.782,31.0,0.086,2
34.0,0.7,48.0,1.83,31.0,0.0863,2
34.0,0.76,48.0,1.96,31.0,0.0946,2
34.0,0.784,48.0,2.05,31.0,0.0967,2
34.0,0.78,48.0,2.11,31.0,0.0968,2
34.0,0.784,48.0,2.13,31.0,0.097,2
34.0,0.78,48.0,2.12,31.0,0.0968,2
34.0,0.781,48.0,2.15,31.0,0.0966,2
34.0,0.782,48.0,2.148,31.0,0.0968,2
34.0,0.78,48.0,2.16,31.0,0.0967,2
34.0,0.77,48.0,2.138,31.0,0.0967,2
34.0,0.76,48.0,2.0,31.0,0.097,2
34.0,0.755,48.0,2.15,31.0,0.095,2
34.0,0.76,48.0,2.1,31.0,0.098,2
34.0,0.7475,48.0,2.129,31.0,0.094,2
34.0,0.77,48.0,2.1,31.0,0.096,2
34.0,0.73,48.0,2.135,31.0,0.09,2
34.0,0.74,48.0,2.14,31.0,0.085,2
34.0,0.78,48.0,2.242,31.0,0.0816,2
34.0,0.65,48.0,1.584,31.0,0.071,2
34.0,0.7,48.0,1.77,31.0,0.086,2
34.0,0.695,48.0,1.775,31.0,0.086,2
34.0,0.75,48.0,1.773,31.0,0.08,2
34.0,0.72,48.0,1.773,31.0,0.07,2
34.0,0.74,48.0,1.773,31.0,0.076,2
34.0,0.75,48.0,1.775,31.0,0.081,2
34.0,1.4,54.0,0.91,31.0,0.1,2
34.0,1.31,54.0,0.855,31.0,0.094,2
44.0,0.766,50.0,2.5,31.0,0.125,2
44.0,0.74,50.0,2.4,31.0,0.12,2
31.0,0.115,44.0,0.7,50.0,2.3,2
44.0,0.68,50.0,2.4,31.0,0.115,2
44.0,0.7,50.0,2.3,31.0,0.12,2
44.0,0.73,50.0,2.35,31.0,0.13,2
8.0,0.68,48.0,2.0,31.0,0.078,1
8.0,0.7,48.0,2.1,31.0,0.073,1
32.0,1.2,52.0,0.54,31.0,0.21,2
32.0,1.08,52.0,0.52,31.0,0.21,2
32.0,1.15,52.0,0.5,31.0,0.22,2
32.0,1.174,52.0,0.5,31.0,0.226,2
32.0,1.14,52.0,0.5,31.0,0.23,2
32.0,1.1,52.0,0.53,31.0,0.2,2
32.0,1.0,52.0,0.557,31.0,0.175,2
32.0,1.1,52.0,0.5,31.0,0.2,2
32.0,1.1,52.0,0.52,31.0,0.2,2
32.0,1.1,52.0,0.52,31.0,0.23,2
32.0,1.1,52.0,0.5,31.0,0.25,2
32.0,1.13,52.0,0.56,31.0,0.23,2
32.0,1.15,52.0,0.6,31.0,0.21,2
32.0,1.11,52.0,0.547,31.0,0.22,2
32.0,1.1,52.0,0.55,31.0,0.21,2
32.0,1.11,52.0,0.55,31.0,0.2,2
32.0,1.1,52.0,0.53,31.0,0.2,2
44.0,1.1,50.0,3.0,31.0,0.2,2
44.0,1.05,50.0,3.15,31.0,0.22,2
44.0,1.13,50.0,3.0,31.0,0.15,2
44.0,1.1,50.0,3.15,31.0,0.17,2
44.0,1.12,50.0,3.0,31.0,0.17,2
44.0,1.1,50.0,3.15,31.0,0.19,2
44.0,1.12,50.0,3.15,31.0,0.18,2
44.0,1.1,50.0,3.0,31.0,0.18,2
44.0,1.15,50.0,3.67,31.0,0.24,2
44.0,1.15,50.0,3.7,31.0,0.23,2
44.0,0.95,50.0,3.7,31.0,0.16,2
44.0,1.0,50.0,3.7,31.0,0.21,2
44.0,1.0,50.0,3.75,31.0,0.211,2
8.0,0.775,48.0,2.68,31.0,0.122,1
8.0,0.85,48.0,2.95,31.0,0.134,1
8.0,0.853,48.0,2.97,31.0,0.14,1
8.0,0.8,48.0,2.9,31.0,0.13,1
8.0,0.816,48.0,2.9,31.0,0.127,1
8.0,0.8,48.0,2.9,31.0,0.125,1
8.0,0.85,48.0,2.9,31.0,0.12,1
