d1,c1,d2,c2,d3,c3,cluster
19.0,0.65,23.0,0.085,31.0,0.22,1
19.0,0.682,23.0,0.085,13.0,0.232,1
19.0,0.677,23.0,0.0855,31.0,0.216,1
19.0,0.632,23.0,0.085,31.0,0.21,1
19.0,0.62,23.0,0.084,31.0,0.21,1
19.0,0.635,23.0,0.08,31.0,0.21,1
19.0,0.64,23.0,0.079,31.0,0.21,1
19.0,0.645,23.0,0.079,31.0,0.21,1
17.0,0.219,24.0,0.0,31.0,0.266,1
17.0,0.219,24.0,0.0,31.0,0.266,1
17.0,0.219,21.0,0.147,31.0,0.266,1
17.0,0.219,21.0,0.147,31.0,0.266,1
32.0,0.73,60.0,0.29,71.0,0.0,2
32.0,0.58,60.0,0.2,71.0,0.0,2
32.0,0.5,60.0,0.18,71.0,0.0,2
17.0,0.141,23.0,0.0052,31.0,0.066,1
17.0,0.145,23.0,0.0053,31.0,0.067,1
17.0,0.14,23.0,0.0054,31.0,0.065,1
17.0,0.141,23.0,0.0051,31.0,0.066,1
19.0,0.374,27.0,0.196,31.0,0.31,1
19.0,0.36,27.0,0.203,31.0,0.3,1
19.0,0.374,27.0,0.202,31.0,0.313,1
19.0,0.365,27.0,0.215,31.0,0.333,1
19.0,0.366,27.0,0.217,31.0,0.34,1
19.0,0.37,27.0,0.232,31.0,0.316,1
19.0,0.37,27.0,0.23,31.0,0.31,1
19.0,0.367,27.0,0.225,31.0,0.317,1
19.0,0.36,27.0,0.225,31.0,0.32,1
19.0,0.36,27.0,0.218,31.0,0.325,1
19.0,0.367,27.0,0.22,31.0,0.323,1
19.0,0.358,27.0,0.215,31.0,0.32,1
19.0,0.358,27.0,0.215,31.0,0.323,1
16.0,0.29,27.0,0.3,31.0,0.31,1
16.0,0.345,27.0,0.366,31.0,0.245,1
7.0,0.395,27.0,0.207,31.0,0.289,1
16.0,0.31,27.0,0.384,31.0,0.221,1
7.0,0.392,27.0,0.22,31.0,0.26,1
16.0,0.32,27.0,0.373,31.0,0.218,1
16.0,0.33,27.0,0.373,31.0,0.218,1
16.0,0.33,27.0,0.378,31.0,0.217,1
16.0,0.323,27.0,0.376,31.0,0.219,1
16.0,0.32,27.0,0.378,31.0,0.217,1
16.0,0.323,27.0,0.37,31.0,0.219,1
16.0,0.325,27.0,0.372,31.0,0.22,1
16.0,0.325,27.0,0.372,31.0,0.22,1
16.0,0.31,27.0,0.372,31.0,0.2,1
16.0,0.31,27.0,0.372,31.0,0.2,1
16.0,0.325,27.0,0.36,31.0,0.21,1
16.0,0.326,27.0,0.357,31.0,0.21,1
16.0,0.325,27.0,0.35,31.0,0.21,1
16.0,0.31,27.0,0.37,31.0,0.2,1
16.0,0.31,27.0,0.37,31.0,0.2,1
16.0,0.31,27.0,0.358,31.0,0.208,1
7.0,0.39,27.0,0.211,31.0,0.197,1
7.0,0.399,27.0,0.21,31.0,0.2,1
7.0,0.4,27.0,0.205,31.0,0.198,1
34.0,0.43,27.0,0.22,31.0,0.2,2
34.0,0.44,27.0,0.225,31.0,0.2,2
34.0,0.44,27.0,0.22,31.0,0.2,2
34.0,0.442,27.0,0.21,31.0,0.196,2
34.0,0.442,27.0,0.2,31.0,0.196,2
19.0,0.289,27.0,0.184,31.0,0.31,1
17.0,0.18,23.0,0.1,31.0,0.157,1
17.0,0.185,23.0,0.113,31.0,0.163,1
17.0,0.185,23.0,0.114,31.0,0.163,1
17.0,0.188,23.0,0.108,31.0,0.16,1
17.0,0.187,23.0,0.1075,31.0,0.161,1
17.0,0.185,23.0,0.109,31.0,0.158,1
17.0,0.195,23.0,0.1,31.0,0.161,1
17.0,0.196,23.0,0.108,31.0,0.162,1
17.0,0.195,23.0,0.102,31.0,0.1655,1
17.0,0.196,23.0,0.105,31.0,0.167,1
17.0,0.195,23.0,0.1,31.0,0.165,1
16.0,0.27,27.0,0.16,35.0,0.41,1
16.0,0.259,27.0,0.152,35.0,0.415,1
32.0,0.282,27.0,0.203,66.0,0.205,2
32.0,0.289,27.0,0.195,66.0,0.195,2
19.0,0.396,23.0,0.0128,31.0,0.124,1
19.0,0.388,23.0,0.013,31.0,0.122,1
19.0,0.396,23.0,0.013,31.0,0.127,1
19.0,0.39,23.0,0.0133,31.0,0.125,1
19.0,0.396,23.0,0.0136,31.0,0.129,1
19.0,0.396,23.0,0.013,31.0,0.13,1
19.0,0.396,23.0,0.0145,31.0,0.13,1
19.0,0.392,23.0,0.0137,31.0,0.128,1
19.0,0.392,23.0,0.014,31.0,0.132,1
19.0,0.4,23.0,0.014,31.0,0.122,1
19.0,0.4,23.0,0.015,31.0,0.125,1
19.0,0.39,23.0,0.016,31.0,0.125,1
19.0,0.39,23.0,0.017,31.0,0.123,1
19.0,0.392,23.0,0.0178,31.0,0.123,1
23.0,0.018,31.0,0.123,19.0,0.392,1
19.0,0.395,23.0,0.0185,31.0,0.123,1
19.0,0.4,23.0,0.0189,31.0,0.124,1
19.0,0.4,23.0,0.019,31.0,0.126,1
19.0,0.41,23.0,0.019,31.0,0.127,1
19.0,0.413,23.0,0.02,31.0,0.128,1
19.0,0.394,23.0,0.0257,31.0,0.121,1
19.0,0.395,23.0,0.026,31.0,0.119,1
34.0,0.265,27.0,0.14,31.0,0.136,2
34.0,0.26,27.0,0.137,31.0,0.13,2
34.0,0.265,27.0,0.13,31.0,0.15,2
31.0,0.14,34.0,0.265,27.0,0.125,2
34.0,0.257,27.0,0.13,31.0,0.15,2
34.0,0.254,27.0,0.13,31.0,0.1485,2
34.0,0.252,27.0,0.134,31.0,0.15,2
34.0,0.254,27.0,0.1365,31.0,0.15,2
34.0,0.25,27.0,0.135,31.0,0.148,2
34.0,0.249,27.0,0.1365,31.0,0.147,2
34.0,0.264,27.0,0.12,31.0,0.14,2
34.0,0.264,27.0,0.115,31.0,0.14,2
34.0,0.25,27.0,0.105,31.0,0.14,2
34.0,0.23,27.0,0.1,31.0,0.15,2
34.0,0.25,27.0,0.108,31.0,0.14,2
34.0,0.262,27.0,0.1135,31.0,0.14,2
34.0,0.255,27.0,0.111,31.0,0.141,2
34.0,0.26,27.0,0.1133,31.0,0.144,2
34.0,0.258,27.0,0.113,31.0,0.1428,2
34.0,0.258,27.0,0.112,31.0,0.145,2
34.0,0.262,27.0,0.113,31.0,0.147,2
34.0,0.258,27.0,0.118,31.0,0.147,2
34.0,0.265,27.0,0.1225,31.0,0.146,2
34.0,0.27,27.0,0.123,31.0,0.144,2
34.0,0.265,27.0,0.122,31.0,0.144,2
34.0,0.27,27.0,0.11,31.0,0.142,2
34.0,0.265,27.0,0.12,31.0,0.14,2
34.0,0.265,27.0,0.12,31.0,0.147,2
34.0,0.26,27.0,0.122,31.0,0.145,2
8.0,0.275,27.0,0.115,31.0,0.146,1
17.0,0.255,23.0,0.14,31.0,0.26,1
17.0,0.278,23.0,0.15,31.0,0.29,1
17.0,0.306,23.0,0.165,31.0,0.348,1
17.0,0.3,23.0,0.163,31.0,0.33,1
17.0,0.022,23.0,0.28,31.0,0.023,1
17.0,0.023,23.0,0.293,31.0,0.024,1
17.0,0.294,23.0,0.196,31.0,0.352,1
17.0,0.283,23.0,0.205,31.0,0.345,1
17.0,0.287,23.0,0.205,31.0,0.345,1
17.0,0.296,23.0,0.207,31.0,0.352,1
17.0,0.29,23.0,0.215,31.0,0.352,1
17.0,0.288,23.0,0.22,31.0,0.355,1
17.0,0.295,23.0,0.195,31.0,0.35,1
16.0,0.15,27.0,0.11,31.0,0.148,1
16.0,0.15,27.0,0.106,31.0,0.147,1
16.0,0.16,27.0,0.12,31.0,0.148,1
16.0,0.152,27.0,0.12,31.0,0.148,1
16.0,0.152,27.0,0.11,31.0,0.155,1
16.0,0.16,27.0,0.1,31.0,0.15,1
17.0,0.308,23.0,0.07,31.0,0.082,1
17.0,0.315,23.0,0.059,31.0,0.078,1
17.0,0.303,23.0,0.07,31.0,0.0822,1
17.0,0.31,23.0,0.065,31.0,0.077,1
17.0,0.315,23.0,0.068,31.0,0.08,1
17.0,0.305,23.0,0.07,31.0,0.082,1
17.0,0.307,23.0,0.07,31.0,0.082,1
17.0,0.306,23.0,0.072,31.0,0.0822,1
31.0,0.082,17.0,0.31,23.0,0.074,1
17.0,0.31,23.0,0.075,31.0,0.081,1
17.0,0.308,23.0,0.076,31.0,0.082,1
16.0,0.24,23.0,0.074,31.0,0.18,1
16.0,0.24,23.0,0.077,31.0,0.19,1
16.0,0.24,23.0,0.076,31.0,0.19,1
16.0,0.24,23.0,0.078,31.0,0.18,1
16.0,0.252,23.0,0.082,31.0,0.189,1
16.0,0.255,23.0,0.085,31.0,0.19,1
39.0,1.15,71.0,0.0,71.0,0.0,2
39.0,1.3,71.0,0.0,71.0,0.0,2
16.0,0.267,23.0,0.3,31.0,0.106,1
16.0,0.254,23.0,0.285,31.0,0.096,1
16.0,0.248,23.0,0.278,31.0,0.091,1
16.0,0.23,23.0,0.278,31.0,0.079,1
16.0,0.24,23.0,0.28,31.0,0.082,1
16.0,0.23,23.0,0.28,31.0,0.085,1
16.0,0.23,23.0,0.28,31.0,0.08,1
16.0,0.22,23.0,0.276,31.0,0.078,1
17.0,0.308,23.0,0.074,31.0,0.092,1
17.0,0.293,23.0,0.07,31.0,0.081,1
17.0,0.278,23.0,0.066,31.0,0.077,1
17.0,0.264,23.0,0.063,31.0,0.073,1
17.0,0.28,23.0,0.065,31.0,0.073,1
17.0,0.278,23.0,0.068,31.0,0.075,1
